play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
1744,2009091000,PIT,TEN,PIT,home,TEN,PIT,63,10-09-2009,98,98,1898,Half1,0,11,0,2,2,0,01:38,PIT 37,6,45,"(1:38) (No Huddle, Shotgun) B.Roethlisberger pass deep middle to H.Ward to TEN 34 for 29 yards (D.Thornton).",pass,29,1,1,1,0,0,0,deep,middle,24,5,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.592411741,0.04735,0.001393861,0.034183134,0.174406255,0.000649359,0.14960565,0,0,1.187637368,1.503073088,2.367184603,-2.367184603,-5.856267915,5.856267915,-2.712065163,2.712065163,1.392016135,0.111056954,1.392016135,0.111056954,4.801259161,-4.801259161,-5.122898297,5.122898297,10.58541396,-10.58541396,-9.770941577,9.770941577,0.537306745,0.462693255,0.537306745,0.462693255,0.052311938,0.589618683,0.410381317,-0.158478204,0.158478204,-0.036585928,0.036585928,0.04467597,0.007635968,0.04467597,0.007635968,0.146887547,-0.146887547,-0.130044546,0.130044546,0.308281104,-0.308281104,-0.235628409,0.235628409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0017162,H.Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0021230,,D.Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1768,2009091000,PIT,TEN,PIT,home,TEN,PIT,63,10-09-2009,89,89,1889,Half1,0,11,0,2,,0,01:29,PIT 37,0,45,Timeout #1 by PIT at 01:29.,no_play,0,0,0,0,0,0,0,,,,,,,,,,,2,3,1,PIT,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.690710456,0,2.367184603,-2.367184603,-5.856267915,5.856267915,-2.712065163,2.712065163,,,0,0,4.801259161,-4.801259161,-5.122898297,5.122898297,10.58541396,-10.58541396,-9.770941577,9.770941577,0.589618683,0.410381317,0.589618683,0.410381317,0,0.589618683,0.410381317,-0.158478204,0.158478204,-0.036585928,0.036585928,,,0,0,0.146887547,-0.146887547,-0.130044546,0.130044546,0.308281104,-0.308281104,-0.235628409,0.235628409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1785,2009091000,PIT,TEN,PIT,home,TEN,TEN,34,10-09-2009,89,89,1889,Half1,0,11,1,2,1,0,01:29,TEN 34,10,79,"(1:29) (Shotgun) B.Roethlisberger pass deep left to S.Holmes for 34 yards, TOUCHDOWN.",pass,34,1,0,1,0,0,0,deep,left,34,0,,,,,,,2,3,0,,PIT,2,3,6,0,0,0,0,6,0,6,0.360523576,0.024863603,0.000107706,0.017941823,0.320332178,0.000700979,0.275530136,0,0,2.690710456,4.309289544,6.676474146,-6.676474146,-5.856267915,5.856267915,1.597224381,-1.597224381,4.309289544,0,4.309289544,0,9.110548705,-9.110548705,-5.122898297,5.122898297,14.8947035,-14.8947035,-9.770941577,9.770941577,0.589618683,0.410381317,0.589618683,0.410381317,0.148767455,0.738386138,0.261613862,-0.158478204,0.158478204,0.112181527,-0.112181527,0.148767455,0,0.148767455,0,0.295655002,-0.295655002,-0.130044546,0.130044546,0.457048559,-0.457048559,-0.235628409,0.235628409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0024240,S.Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1805,2009091000,PIT,TEN,PIT,home,TEN,TEN,2,10-09-2009,82,82,1882,Half1,0,11,1,2,,0,01:22,TEN 2,0,79,"J.Reed extra point is GOOD, Center-G.Warren, Holder-D.Sepulveda.",extra_point,0,0,0,0,0,0,0,,,,,,,,20,good,,2,3,0,,,2,3,7,0,6,0,6,7,0,7,0,0,0,0,0,0,0,0.9907954,0,0.9907954,0.0092046,6.685678746,-6.685678746,-5.856267915,5.856267915,1.597224381,-1.597224381,,,0,0,9.110548705,-9.110548705,-5.122898297,5.122898297,14.8947035,-14.8947035,-9.770941577,9.770941577,0.738386138,0.261613862,0.738386138,0.261613862,-0.022635885,0.715750253,0.284249747,-0.158478204,0.158478204,0.112181527,-0.112181527,,,0,0,0.295655002,-0.295655002,-0.130044546,0.130044546,0.457048559,-0.457048559,-0.235628409,0.235628409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Reed,00-0020737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1821,2009091000,PIT,TEN,TEN,away,PIT,PIT,30,10-09-2009,82,82,1882,Half1,0,12,0,2,,0,01:22,PIT 30,0,0,J.Reed kicks 60 yards from PIT 30 to TEN 10. J.Ringer to TEN 29 for 19 yards (A.Harrison).,kickoff,0,0,0,0,0,0,0,,,,,,,,60,,,2,3,0,,,3,2,7,0,0,7,-7,0,7,-7,0.691711957,0.04985891,0.003478272,0.036212872,0.115150866,0.000476566,0.103110557,0,0,0.658156253,0.311720238,6.373958508,-6.373958508,-5.856267915,5.856267915,1.597224381,-1.597224381,,,0,0,9.110548705,-9.110548705,-5.122898297,5.122898297,14.8947035,-14.8947035,-9.770941577,9.770941577,0.284249747,0.715750253,0.715750253,0.284249747,0.010399515,0.705350738,0.294649262,-0.158478204,0.158478204,0.112181527,-0.112181527,,,0,0,0.295655002,-0.295655002,-0.130044546,0.130044546,0.457048559,-0.457048559,-0.235628409,0.235628409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,J.Ringer,00-0027120,,,,,J.Reed,00-0020737,,,,,,,,,,,,,,,,,,,PIT,,00-0022998,,A.Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,19,,,,,0,,,0,0,0,0
1843,2009091000,PIT,TEN,TEN,away,PIT,TEN,71,10-09-2009,75,75,1875,Half1,0,12,0,2,1,0,01:15,TEN 29,10,0,(1:15) (Shotgun) K.Collins pass incomplete deep left to K.Britt (I.Taylor).,pass,0,1,0,1,0,0,0,deep,left,18,,,,,,,,2,3,0,,,3,2,7,0,0,7,-7,0,7,-7,0.647365677,0.044714733,0.001810827,0.032425143,0.144631613,0.000528107,0.1285239,0,0,0.969876491,-0.2343981,6.608356608,-6.608356608,-5.856267915,5.856267915,1.831622481,-1.831622481,0.754275592,-0.988673692,0,0,9.110548705,-9.110548705,-5.122898297,5.122898297,14.14042791,-14.14042791,-8.782267885,8.782267885,0.294649262,0.705350738,0.705350738,0.294649262,-0.007959394,0.713310132,0.286689868,-0.158478204,0.158478204,0.120140921,-0.120140921,0.025910926,-0.03387032,0,0,0.295655002,-0.295655002,-0.130044546,0.130044546,0.431137633,-0.431137633,-0.20175809,0.20175809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0003292,K.Collins,00-0027006,K.Britt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0021891,I.Taylor,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1865,2009091000,PIT,TEN,TEN,away,PIT,TEN,71,10-09-2009,69,69,1869,Half1,0,12,0,2,2,0,01:09,TEN 29,10,57,(1:09) (Shotgun) K.Collins pass deep left to K.Britt to PIT 14 for 57 yards (R.Mundy).,pass,57,1,0,1,0,0,0,deep,left,36,21,,,,,,,2,3,0,,,3,2,7,0,0,7,-7,0,7,-7,0.669354521,0.050909421,0.002396976,0.037054542,0.131698173,0.000563338,0.108023029,0,0,0.735478391,2.654820347,3.953536261,-3.953536261,-5.856267915,5.856267915,-0.823197866,0.823197866,1.809665391,0.845154957,1.809665391,0.845154957,7.300883314,-7.300883314,-5.968053253,5.968053253,12.33076252,-12.33076252,-9.627422841,9.627422841,0.286689868,0.713310132,0.713310132,0.286689868,0.096004016,0.617306116,0.382693884,-0.158478204,0.158478204,0.024136906,-0.024136906,0.06261873,0.033385286,0.06261873,0.033385286,0.233036272,-0.233036272,-0.163429832,0.163429832,0.368518903,-0.368518903,-0.235143376,0.235143376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0003292,K.Collins,00-0027006,K.Britt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0026334,,R.Mundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1889,2009091000,PIT,TEN,TEN,away,PIT,TEN,71,10-09-2009,54,54,1854,Half1,0,12,0,2,,0,00:54,TEN 29,0,57,Timeout #1 by TEN at 00:54.,no_play,0,0,0,0,0,0,0,,,,,,,,,,,2,2,1,TEN,,2,2,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,3.390298738,0,3.953536261,-3.953536261,-5.856267915,5.856267915,-0.823197866,0.823197866,,,0,0,7.300883314,-7.300883314,-5.968053253,5.968053253,12.33076252,-12.33076252,-9.627422841,9.627422841,0.382698656,0.617301344,0.617301344,0.382698656,0,0.617301344,0.382698656,-0.158478204,0.158478204,0.024136906,-0.024136906,,,0,0,0.233036272,-0.233036272,-0.163429832,0.163429832,0.368518903,-0.368518903,-0.235143376,0.235143376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1906,2009091000,PIT,TEN,TEN,away,PIT,PIT,14,10-09-2009,53,53,1853,Half1,0,12,1,2,1,0,00:53,PIT 14,10,71,"(:53) (Shotgun) K.Collins pass short left to J.Gage for 14 yards, TOUCHDOWN [J.Harrison].",pass,14,1,0,1,0,0,0,short,left,14,0,,,,,,,2,2,0,,TEN,2,2,7,6,0,7,-7,6,7,-1,0.249473588,0.014402787,1.86E-05,0.010348607,0.392765356,0.000649746,0.332341291,0,0,3.390298738,3.609701262,0.343834999,-0.343834999,-5.856267915,5.856267915,-4.432899128,4.432899128,3.609701262,0,3.609701262,0,3.691182052,-3.691182052,-5.968053253,5.968053253,8.721061258,-8.721061258,-9.627422841,9.627422841,0.382693884,0.617306116,0.617306116,0.382693884,0.117644064,0.499662051,0.500337949,-0.158478204,0.158478204,-0.093507159,0.093507159,0.117644064,0,0.117644064,0,0.115392208,-0.115392208,-0.163429832,0.163429832,0.250874839,-0.250874839,-0.235143376,0.235143376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0003292,K.Collins,00-0021982,J.Gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0020712,J.Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1926,2009091000,PIT,TEN,TEN,away,PIT,PIT,2,10-09-2009,48,48,1848,Half1,0,12,1,2,,0,00:48,PIT 2,0,71,"R.Bironas extra point is GOOD, Center-K.Amato, Holder-C.Hentrich.",extra_point,0,0,0,0,0,0,0,,,,,,,,20,good,,2,2,0,,,2,2,7,7,6,7,-1,7,7,0,0,0,0,0,0,0,0,0.9907954,0,0.9907954,0.0092046,0.334630399,-0.334630399,-5.856267915,5.856267915,-4.432899128,4.432899128,,,0,0,3.691182052,-3.691182052,-5.968053253,5.968053253,8.721061258,-8.721061258,-9.627422841,9.627422841,0.500337949,0.499662051,0.499662051,0.500337949,-0.019529355,0.519191406,0.480808594,-0.158478204,0.158478204,-0.093507159,0.093507159,,,0,0,0.115392208,-0.115392208,-0.163429832,0.163429832,0.250874839,-0.250874839,-0.235143376,0.235143376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,R.Bironas,00-0020962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1942,2009091000,PIT,TEN,PIT,home,TEN,TEN,30,10-09-2009,48,48,1848,Half1,0,13,0,2,,0,00:48,TEN 30,0,0,R.Bironas kicks 62 yards from TEN 30 to PIT 8. S.Logan to PIT 27 for 19 yards (J.Ringer).,kickoff,0,0,0,0,0,0,0,,,,,,,,62,,,2,2,0,,,2,2,7,7,7,7,0,7,7,0,0.720012818,0.045205093,0.003152045,0.032790528,0.104628983,0.000432008,0.093778525,0,0,0.599747573,0.217525002,0.552155402,-0.552155402,-5.856267915,5.856267915,-4.432899128,4.432899128,,,0,0,3.691182052,-3.691182052,-5.968053253,5.968053253,8.721061258,-8.721061258,-9.627422841,9.627422841,0.519191406,0.480808594,0.519191406,0.480808594,0.006791654,0.52598306,0.47401694,-0.158478204,0.158478204,-0.093507159,0.093507159,,,0,0,0.115392208,-0.115392208,-0.163429832,0.163429832,0.250874839,-0.250874839,-0.235143376,0.235143376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,S.Logan,00-0026491,,,,,R.Bironas,00-0020962,,,,,,,,,,,,,,,,,,,TEN,,00-0027120,,J.Ringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,19,,,,,0,,,0,0,0,0
1964,2009091000,PIT,TEN,PIT,home,TEN,PIT,73,10-09-2009,41,41,1841,Half1,0,13,0,2,1,0,00:41,PIT 27,10,5,(:41) (Shotgun) B.Roethlisberger pass short left to H.Miller to PIT 32 for 5 yards (C.Finnegan).,pass,5,1,0,1,0,0,0,short,left,3,2,,,,,,,2,2,0,,,2,2,7,7,7,7,0,7,7,0,0.689264077,0.041599423,0.001900097,0.030136092,0.125133799,0.000468661,0.111497852,0,0,0.817272576,0.037643373,0.589798775,-0.589798775,-5.856267915,5.856267915,-4.395255755,4.395255755,-0.111140192,0.148783566,-0.111140192,0.148783566,3.58004186,-3.58004186,-5.819269688,5.819269688,8.609921066,-8.609921066,-9.478639276,9.478639276,0.52598306,0.47401694,0.52598306,0.47401694,0.001205385,0.527188445,0.472811555,-0.158478204,0.158478204,-0.092301774,0.092301774,-0.003426704,0.004632089,-0.003426704,0.004632089,0.111965504,-0.111965504,-0.158797744,0.158797744,0.247448135,-0.247448135,-0.230511287,0.230511287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0023465,H.Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0024429,,C.Finnegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1988,2009091000,PIT,TEN,PIT,home,TEN,PIT,68,10-09-2009,35,35,1835,Half1,0,13,0,2,2,0,00:35,PIT 32,5,19,"(:35) (Shotgun) B.Roethlisberger pass short left to H.Miller to PIT 46 for 14 yards (C.Finnegan, S.Tulloch).",pass,14,1,0,1,0,0,0,short,left,14,0,,,,,,,2,2,0,,,2,2,7,7,7,7,0,7,7,0,0.682315772,0.042027758,0.001526054,0.030116379,0.127657678,0.000520311,0.115836047,0,0,0.854915949,0.674929438,1.264728214,-1.264728214,-5.856267915,5.856267915,-3.720326317,3.720326317,0.674929438,0,0.674929438,0,4.254971298,-4.254971298,-5.819269688,5.819269688,9.284850504,-9.284850504,-9.478639276,9.478639276,0.527188445,0.472811555,0.527188445,0.472811555,0.025294536,0.552482981,0.447517019,-0.158478204,0.158478204,-0.067007238,0.067007238,0.025294536,0,0.025294536,0,0.13726004,-0.13726004,-0.158797744,0.158797744,0.272742672,-0.272742672,-0.230511287,0.230511287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0022924,B.Roethlisberger,00-0023465,H.Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024429,C.Finnegan,TEN,00-0024331,S.Tulloch,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2012,2009091000,PIT,TEN,PIT,home,TEN,PIT,68,10-09-2009,27,27,1827,Half1,0,13,0,2,,0,00:27,PIT 32,0,19,Timeout #2 by PIT at 00:27.,no_play,0,0,0,0,0,0,0,,,,,,,,,,,1,2,1,PIT,,1,2,7,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,1.529845387,0,1.264728214,-1.264728214,-5.856267915,5.856267915,-3.720326317,3.720326317,,,0,0,4.254971298,-4.254971298,-5.819269688,5.819269688,9.284850504,-9.284850504,-9.478639276,9.478639276,0.552482981,0.447517019,0.552482981,0.447517019,0,0.552482981,0.447517019,-0.158478204,0.158478204,-0.067007238,0.067007238,,,0,0,0.13726004,-0.13726004,-0.158797744,0.158797744,0.272742672,-0.272742672,-0.230511287,0.230511287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2029,2009091000,PIT,TEN,PIT,home,TEN,PIT,54,10-09-2009,27,27,1827,Half1,0,13,0,2,1,0,00:27,PIT 46,10,31,(:27) (Shotgun) B.Roethlisberger pass deep left to H.Ward pushed ob at TEN 42 for 12 yards (C.Finnegan).,pass,12,1,0,1,0,0,0,deep,left,23,-11,,,,,,,1,2,0,,,1,2,7,7,7,7,0,7,7,0,0.576997858,0.03192694,0.000462613,0.023052356,0.195548127,0.000562241,0.171449866,0,0,1.529845387,0.521288585,1.786016798,-1.786016798,-5.856267915,5.856267915,-3.199037732,3.199037732,1.030924576,-0.509635991,1.030924576,-0.509635991,5.285895874,-5.285895874,-6.328905679,6.328905679,10.31577508,-10.31577508,-9.988275267,9.988275267,0.552482981,0.447517019,0.552482981,0.447517019,0.016738058,0.569221039,0.430778961,-0.158478204,0.158478204,-0.05026918,0.05026918,0.0334098,-0.016671742,0.0334098,-0.016671742,0.17066984,-0.17066984,-0.175469485,0.175469485,0.306152471,-0.306152471,-0.247183029,0.247183029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0017162,H.Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0024429,,C.Finnegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2058,2009091000,PIT,TEN,PIT,home,TEN,TEN,42,10-09-2009,21,21,1821,Half1,0,13,0,2,1,0,00:21,TEN 42,10,31,(:21) (Shotgun) B.Roethlisberger pass incomplete short left to M.Moore. PRESSURE BY #91 JONES,pass,0,1,0,1,0,0,0,short,left,0,,,,,,,,1,2,0,,,1,2,7,7,7,7,0,7,7,0,0.489614566,0.025943476,0.000182047,0.01869487,0.248933437,0.00060579,0.216025814,0,0,2.051133972,-0.273050855,1.512965943,-1.512965943,-5.856267915,5.856267915,-3.472088587,3.472088587,-0.275596506,0.002545651,0,0,5.285895874,-5.285895874,-6.328905679,6.328905679,10.04017857,-10.04017857,-9.985729616,9.985729616,0.569221039,0.430778961,0.569221039,0.430778961,-0.008744617,0.560476422,0.439523578,-0.158478204,0.158478204,-0.059013797,0.059013797,-0.00882033,7.57E-05,0,0,0.17066984,-0.17066984,-0.175469485,0.175469485,0.297332141,-0.297332141,-0.247107316,0.247107316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0022217,M.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
